0.899333333	0.000333333
0.896666667	0.000333333
0.889666667	0.000333333
0.887	0.000333333
0.877666667	0.000333333
0.872666667	0.000333333
0.863333333	0.000333333
0.857666667	0.000333333
0.845666667	0
0.839	0
0.831333333	0
0.823333333	0
0.813333333	0
0.804666667	0
0.797	0
0.79	0
0.780333333	0
0.768666667	0
0.758333333	0
0.746666667	0
0.737	0
0.726666667	0
0.715666667	0
0.702666667	0
0.690333333	0
0.678	0
0.666666667	0
0.649666667	0
0.640666667	0
0.623	0
0.616	0
0.603666667	0
0.592333333	0
0.576	0
0.564333333	0
0.552	0
0.536333333	0
0.518	0
0.501	0
0.488333333	0
0.476333333	0
0.463666667	0
0.45	0
0.438	0
0.425666667	0
0.41	0
0.396	0
0.380333333	0
0.367666667	0
0.356666667	0
0.345	0
0.333	0
0.321666667	0
0.310666667	0
0.301333333	0
0.29	0
0.28	0
0.266666667	0
0.256	0
0.244	0
0.235333333	0
0.225	0
0.215666667	0
0.204666667	0
0.197	0
0.187333333	0
0.18	0
0.171333333	0
0.163	0
0.155333333	0
0.148333333	0
0.139	0
0.131	0
0.124	0
0.119333333	0
0.114	0
0.106333333	0
0.100666667	0
0.095333333	0
0.089333333	0
0.086	0
0.081	0
0.074333333	0
0.069333333	0
0.065666667	0
0.06	0
0.057333333	0
0.054333333	0
0.050666667	0
0.047666667	0
0.043666667	0
0.039666667	0
0.035666667	0
0.033666667	0
0.032	0
0.030666667	0
0.028	0
0.026	0
0.025	0
0.024	0
0.022666667	0
0.021666667	0
0.020666667	0
0.018333333	0
0.017	0
0.016	0
0.014	0
0.014	0
0.013333333	0
0.012666667	0
0.012	0
0.010666667	0
0.01	0
0.009333333	0
0.007666667	0
0.007	0
0.006666667	0
0.006333333	0
0.005666667	0
0.004333333	0
0.004333333	0
0.004	0
0.004	0
0.004	0
0.003666667	0
0.002333333	0
0.001666667	0
0.001666667	0
0.001666667	0
0.001666667	0
0.001666667	0
0.001666667	0
0.001666667	0
0.001333333	0
0.001333333	0
0.001333333	0
0.001333333	0
0.001333333	0
0.001333333	0
0.001	0
0.001	0
0.001	0
0.000666667	0
0.000666667	0
0.000666667	0
0.000333333	0
0.000333333	0
0.000333333	0
0.000333333	0
0.000333333	0
0.000333333	0
0.000333333	0
0.000333333	0
0.000333333	0
0.000333333	0
0.000333333	0
0.000333333	0
0.000333333	0
0.000333333	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0

